voter_id,voter_name,date_of_birth,gender,nationality,registration_number,email,phone_number,cell_number,picture,registered_age,district_id,candidate_id,candidate_name,party_affiliation,biography,campaign_platform,photo_url,voting_time,vote,polling_station_id,vote_type
a0d527d5-48aa-451c-b83d-ffb91959ea6b,Maria Berry,1986-03-05T20:55:05.738Z,female,GB,ticklishzebra995,maria.berry@example.com,025 7178 9997,07659 447144,https://randomuser.me/api/portraits/women/9.jpg,10,DIST_012,bffcdbdd-e612-4e50-a2e0-c135fbb908cd,Adrian Pearson,Tech Republic Party,A brief bio of the candidate.,Key campaign promises or platform.,https://randomuser.me/api/portraits/men/22.jpg,2024-09-16 09:56:18,1,PS01234,regular
ff1a7f88-9673-4d51-b1b1-b666d5a35f8e,Zoe Wells,1966-02-28T19:14:39.501Z,female,GB,beautifulpanda449,zoe.wells@example.com,01362 39596,07379 979486,https://randomuser.me/api/portraits/women/84.jpg,14,DIST_006,bffcdbdd-e612-4e50-a2e0-c135fbb908cd,Adrian Pearson,Tech Republic Party,A brief bio of the candidate.,Key campaign promises or platform.,https://randomuser.me/api/portraits/men/22.jpg,2024-09-16 09:56:19,1,PS34567,invalid
36756c45-ba1d-4a4b-897c-c83e377da3d6,Cathy Howard,1957-02-06T18:55:14.885Z,female,GB,smallpeacock595,cathy.howard@example.com,015242 28514,07138 756838,https://randomuser.me/api/portraits/women/20.jpg,4,DIST_012,bffcdbdd-e612-4e50-a2e0-c135fbb908cd,Adrian Pearson,Tech Republic Party,A brief bio of the candidate.,Key campaign promises or platform.,https://randomuser.me/api/portraits/men/22.jpg,2024-09-16 09:56:20,1,PS90123,invalid
89554405-03c1-4022-ae2f-035b9ac82c03,Joel May,1958-08-12T08:38:56.597Z,male,GB,bluewolf112,joel.may@example.com,016977 27029,07936 273415,https://randomuser.me/api/portraits/men/71.jpg,15,DIST_012,44d7f499-8a3e-4324-902b-71f8d0d6cfdd,Nicky Flores,Savior Party,A brief bio of the candidate.,Key campaign promises or platform.,https://randomuser.me/api/portraits/women/50.jpg,2024-09-16 09:56:21,1,PS78901,invalid
b767293c-efde-4642-95a7-3c46f7c00004,Nicole Hudson,1958-11-11T03:44:59.044Z,female,GB,heavyduck823,nicole.hudson@example.com,016973 49752,07737 694175,https://randomuser.me/api/portraits/women/94.jpg,14,DIST_007,23ed8b4e-4267-4307-9992-bb669c776db3,Joe Crawford,Management Party,A brief bio of the candidate.,Key campaign promises or platform.,https://randomuser.me/api/portraits/men/42.jpg,2024-09-16 09:56:21,1,PS90123,invalid
39119cc4-30e3-4142-a422-e0100e6e317c,Dennis Mitchell,1945-12-06T12:53:30.166Z,male,GB,bigdog921,dennis.mitchell@example.com,015394 75665,07623 050477,https://randomuser.me/api/portraits/men/2.jpg,21,DIST_022,23ed8b4e-4267-4307-9992-bb669c776db3,Joe Crawford,Management Party,A brief bio of the candidate.,Key campaign promises or platform.,https://randomuser.me/api/portraits/men/42.jpg,2024-09-16 09:56:22,1,PS12233,invalid
74f8c946-674e-4609-8318-6de84dddd68a,Jeff George,1993-03-05T09:32:11.603Z,male,GB,beautifulleopard470,jeff.george@example.com,015395 48764,07336 571001,https://randomuser.me/api/portraits/men/55.jpg,4,DIST_009,44d7f499-8a3e-4324-902b-71f8d0d6cfdd,Nicky Flores,Savior Party,A brief bio of the candidate.,Key campaign promises or platform.,https://randomuser.me/api/portraits/women/50.jpg,2024-09-16 09:56:23,1,PS12345,regular
d9f8426b-c458-4963-a083-eb22982e5f53,Ron Medina,1986-09-21T22:48:01.445Z,male,GB,orangeduck919,ron.medina@example.com,017684 97412,07301 887331,https://randomuser.me/api/portraits/men/15.jpg,19,DIST_023,23ed8b4e-4267-4307-9992-bb669c776db3,Joe Crawford,Management Party,A brief bio of the candidate.,Key campaign promises or platform.,https://randomuser.me/api/portraits/men/42.jpg,2024-09-16 09:56:23,1,PS56789,regular
8d77ff88-10dc-4b77-987f-7825ebc67272,Johnni Stephens,1974-05-25T19:12:52.762Z,male,GB,lazyzebra520,johnni.stephens@example.com,015395 35644,07761 281480,https://randomuser.me/api/portraits/men/34.jpg,19,DIST_022,23ed8b4e-4267-4307-9992-bb669c776db3,Joe Crawford,Management Party,A brief bio of the candidate.,Key campaign promises or platform.,https://randomuser.me/api/portraits/men/42.jpg,2024-09-16 09:56:24,1,PS89012,regular
559231dc-d137-4179-a3c1-89580af5dab7,Fernando Gray,1978-11-19T15:24:57.194Z,male,GB,smallbutterfly590,fernando.gray@example.com,015242 00945,07812 324411,https://randomuser.me/api/portraits/men/52.jpg,15,DIST_021,bffcdbdd-e612-4e50-a2e0-c135fbb908cd,Adrian Pearson,Tech Republic Party,A brief bio of the candidate.,Key campaign promises or platform.,https://randomuser.me/api/portraits/men/22.jpg,2024-09-16 09:56:24,1,PS90123,regular
c2f962f0-debe-43d6-a410-c23e08dc7574,Paige Cruz,1955-09-22T00:47:13.634Z,female,GB,angryrabbit214,paige.cruz@example.com,013873 02114,07435 245896,https://randomuser.me/api/portraits/women/4.jpg,3,DIST_003,44d7f499-8a3e-4324-902b-71f8d0d6cfdd,Nicky Flores,Savior Party,A brief bio of the candidate.,Key campaign promises or platform.,https://randomuser.me/api/portraits/women/50.jpg,2024-09-16 09:56:25,1,PS34567,regular
10655d53-e239-4282-83e8-ba8e391dbd69,Ashley Bell,1973-01-21T20:54:01.249Z,female,GB,lazypanda698,ashley.bell@example.com,01508 78361,07052 257250,https://randomuser.me/api/portraits/women/19.jpg,4,DIST_020,44d7f499-8a3e-4324-902b-71f8d0d6cfdd,Nicky Flores,Savior Party,A brief bio of the candidate.,Key campaign promises or platform.,https://randomuser.me/api/portraits/women/50.jpg,2024-09-16 09:56:26,1,PS01234,regular
f15023ff-0195-444b-b076-e1a325041f8f,Vanessa Brooks,1982-10-26T01:07:06.454Z,female,GB,happywolf167,vanessa.brooks@example.com,017687 56825,07003 201552,https://randomuser.me/api/portraits/women/16.jpg,17,DIST_021,44d7f499-8a3e-4324-902b-71f8d0d6cfdd,Nicky Flores,Savior Party,A brief bio of the candidate.,Key campaign promises or platform.,https://randomuser.me/api/portraits/women/50.jpg,2024-09-16 09:56:26,1,PS89012,invalid
b857d668-2d9f-4413-8ba5-3c928668fc96,Norman Lewis,1989-11-26T14:16:32.125Z,male,GB,redgoose270,norman.lewis@example.com,017687 32049,07394 565707,https://randomuser.me/api/portraits/men/14.jpg,10,DIST_006,bffcdbdd-e612-4e50-a2e0-c135fbb908cd,Adrian Pearson,Tech Republic Party,A brief bio of the candidate.,Key campaign promises or platform.,https://randomuser.me/api/portraits/men/22.jpg,2024-09-16 09:56:27,1,PS12233,regular
6894df73-25c8-4877-8218-94f96aa6e4db,Gregory Knight,1959-04-23T09:40:26.011Z,male,GB,beautifulleopard632,gregory.knight@example.com,015396 44570,07083 782254,https://randomuser.me/api/portraits/men/62.jpg,3,DIST_018,bffcdbdd-e612-4e50-a2e0-c135fbb908cd,Adrian Pearson,Tech Republic Party,A brief bio of the candidate.,Key campaign promises or platform.,https://randomuser.me/api/portraits/men/22.jpg,2024-09-16 09:56:28,1,PS89012,invalid
dc7874ed-0988-4110-b40d-873f9a017dc6,Roger Ruiz,1970-07-19T10:02:33.449Z,male,GB,angrysnake597,roger.ruiz@example.com,016977 0667,07663 851091,https://randomuser.me/api/portraits/men/97.jpg,18,DIST_024,bffcdbdd-e612-4e50-a2e0-c135fbb908cd,Adrian Pearson,Tech Republic Party,A brief bio of the candidate.,Key campaign promises or platform.,https://randomuser.me/api/portraits/men/22.jpg,2024-09-16 09:56:29,1,PS45678,regular
57443e2b-a0e6-4af8-ba17-098697bd4251,Ellie King,1973-02-04T15:48:36.211Z,female,GB,heavybear660,ellie.king@example.com,015394 99564,07170 118093,https://randomuser.me/api/portraits/women/55.jpg,14,DIST_008,44d7f499-8a3e-4324-902b-71f8d0d6cfdd,Nicky Flores,Savior Party,A brief bio of the candidate.,Key campaign promises or platform.,https://randomuser.me/api/portraits/women/50.jpg,2024-09-16 09:56:29,1,PS45678,regular
b7492a0e-78c7-4f78-adc4-227a44e75ab4,Nelson Jacobs,1952-04-19T13:41:47.519Z,male,GB,silverelephant220,nelson.jacobs@example.com,022 8805 2792,07627 282532,https://randomuser.me/api/portraits/men/63.jpg,13,DIST_006,bffcdbdd-e612-4e50-a2e0-c135fbb908cd,Adrian Pearson,Tech Republic Party,A brief bio of the candidate.,Key campaign promises or platform.,https://randomuser.me/api/portraits/men/22.jpg,2024-09-16 09:56:30,1,PS89012,regular
058f7ad2-07fd-41a8-8305-6160a5a30ac8,Alexandra Hamilton,1966-07-07T12:04:00.987Z,female,GB,greengoose170,alexandra.hamilton@example.com,019467 47477,07407 988218,https://randomuser.me/api/portraits/women/61.jpg,22,DIST_015,44d7f499-8a3e-4324-902b-71f8d0d6cfdd,Nicky Flores,Savior Party,A brief bio of the candidate.,Key campaign promises or platform.,https://randomuser.me/api/portraits/women/50.jpg,2024-09-16 09:56:31,1,PS01234,regular
9004c371-a2d1-446e-a4fd-d134eb2fbc37,Liam Beck,1950-08-22T21:01:28.832Z,male,GB,yellowsnake861,liam.beck@example.com,016974 66443,07852 320341,https://randomuser.me/api/portraits/men/25.jpg,18,DIST_013,bffcdbdd-e612-4e50-a2e0-c135fbb908cd,Adrian Pearson,Tech Republic Party,A brief bio of the candidate.,Key campaign promises or platform.,https://randomuser.me/api/portraits/men/22.jpg,2024-09-16 09:56:31,1,PS12345,regular
afc4c5ff-9140-451e-bb73-9af32bffad74,Matt Watson,1980-11-20T06:51:45.368Z,male,GB,lazyelephant657,matt.watson@example.com,029 3495 4797,07990 304038,https://randomuser.me/api/portraits/men/23.jpg,3,DIST_009,bffcdbdd-e612-4e50-a2e0-c135fbb908cd,Adrian Pearson,Tech Republic Party,A brief bio of the candidate.,Key campaign promises or platform.,https://randomuser.me/api/portraits/men/22.jpg,2024-09-16 09:56:34,1,PS12233,invalid
59af7ed5-943b-4f05-ad6f-8d832666f003,Gary Miller,1993-06-25T17:57:50.470Z,male,GB,happywolf594,gary.miller@example.com,015395 34185,07350 530460,https://randomuser.me/api/portraits/men/24.jpg,12,DIST_021,bffcdbdd-e612-4e50-a2e0-c135fbb908cd,Adrian Pearson,Tech Republic Party,A brief bio of the candidate.,Key campaign promises or platform.,https://randomuser.me/api/portraits/men/22.jpg,2024-09-16 09:56:34,1,PS67890,invalid
21c72326-12ff-481f-9431-d6d0748e4d18,Brittany Brooks,1993-05-31T12:26:10.687Z,female,GB,beautifulsnake450,brittany.brooks@example.com,013873 01742,07205 381163,https://randomuser.me/api/portraits/women/45.jpg,21,DIST_023,23ed8b4e-4267-4307-9992-bb669c776db3,Joe Crawford,Management Party,A brief bio of the candidate.,Key campaign promises or platform.,https://randomuser.me/api/portraits/men/42.jpg,2024-09-16 09:56:35,1,PS34567,invalid
b63eede7-57c0-4c67-9865-15b5225e2f53,Maya Howard,1986-08-20T19:39:07.425Z,female,GB,goldenbutterfly395,maya.howard@example.com,01169 045511,07882 670922,https://randomuser.me/api/portraits/women/13.jpg,15,DIST_018,44d7f499-8a3e-4324-902b-71f8d0d6cfdd,Nicky Flores,Savior Party,A brief bio of the candidate.,Key campaign promises or platform.,https://randomuser.me/api/portraits/women/50.jpg,2024-09-16 09:56:35,1,PS23456,regular
40a24b83-32ef-49c3-8cce-0fd033dece6f,Elizabeth Bailey,1991-07-26T09:04:48.070Z,female,GB,tinybear958,elizabeth.bailey@example.com,01289 89393,07939 591603,https://randomuser.me/api/portraits/women/21.jpg,21,DIST_008,44d7f499-8a3e-4324-902b-71f8d0d6cfdd,Nicky Flores,Savior Party,A brief bio of the candidate.,Key campaign promises or platform.,https://randomuser.me/api/portraits/women/50.jpg,2024-09-16 09:56:36,1,PS56789,invalid
04fdfa88-c64c-43b7-9d4f-b3b57418f9de,Andy Fox,1955-07-06T16:08:44.107Z,male,GB,crazyzebra760,andy.fox@example.com,016977 23020,07177 157540,https://randomuser.me/api/portraits/men/35.jpg,7,DIST_022,23ed8b4e-4267-4307-9992-bb669c776db3,Joe Crawford,Management Party,A brief bio of the candidate.,Key campaign promises or platform.,https://randomuser.me/api/portraits/men/42.jpg,2024-09-16 09:56:37,1,PS56789,invalid
edc6f786-d1c2-4734-87cd-9b5ca12e7afd,Tammy Scott,1963-06-04T08:23:59.507Z,female,GB,smallmeercat725,tammy.scott@example.com,016974 55231,07748 135820,https://randomuser.me/api/portraits/women/64.jpg,6,DIST_011,bffcdbdd-e612-4e50-a2e0-c135fbb908cd,Adrian Pearson,Tech Republic Party,A brief bio of the candidate.,Key campaign promises or platform.,https://randomuser.me/api/portraits/men/22.jpg,2024-09-16 09:56:37,1,PS12345,regular
d20e6c33-e311-4933-80c9-d29f32284725,Same Clark,1953-04-21T16:04:02.853Z,male,GB,smallmeercat837,same.clark@example.com,0121 769 5009,07388 101019,https://randomuser.me/api/portraits/men/95.jpg,11,DIST_021,bffcdbdd-e612-4e50-a2e0-c135fbb908cd,Adrian Pearson,Tech Republic Party,A brief bio of the candidate.,Key campaign promises or platform.,https://randomuser.me/api/portraits/men/22.jpg,2024-09-16 09:55:24,1,PS45678,regular
d836cf87-2c24-4563-9e1e-d9bf36eea6cf,Sheryl Lowe,1985-11-22T14:54:54.352Z,female,GB,whitesnake654,sheryl.lowe@example.com,015396 38468,07050 372140,https://randomuser.me/api/portraits/women/19.jpg,3,DIST_004,bffcdbdd-e612-4e50-a2e0-c135fbb908cd,Adrian Pearson,Tech Republic Party,A brief bio of the candidate.,Key campaign promises or platform.,https://randomuser.me/api/portraits/men/22.jpg,2024-09-16 09:55:24,1,PS90123,regular
c7946f83-fb4a-4670-a38f-457f6c2a97be,Ralph Jensen,1964-06-05T11:27:52.792Z,male,GB,lazywolf330,ralph.jensen@example.com,015242 49765,07374 866179,https://randomuser.me/api/portraits/men/97.jpg,12,DIST_001,23ed8b4e-4267-4307-9992-bb669c776db3,Joe Crawford,Management Party,A brief bio of the candidate.,Key campaign promises or platform.,https://randomuser.me/api/portraits/men/42.jpg,2024-09-16 09:55:24,1,PS56789,regular
bf8fd315-42a5-4124-979a-ad037ae251e8,Mary Watson,1946-12-22T09:45:56.720Z,female,GB,redostrich864,mary.watson@example.com,0191 815 8128,07207 549041,https://randomuser.me/api/portraits/women/47.jpg,17,DIST_024,bffcdbdd-e612-4e50-a2e0-c135fbb908cd,Adrian Pearson,Tech Republic Party,A brief bio of the candidate.,Key campaign promises or platform.,https://randomuser.me/api/portraits/men/22.jpg,2024-09-16 09:55:24,1,PS89012,regular
a97c701c-9903-4894-b090-65a5e683ae45,Mario Moreno,1962-07-24T15:10:31.913Z,male,GB,purplebird470,mario.moreno@example.com,016977 3561,07813 937825,https://randomuser.me/api/portraits/men/37.jpg,9,DIST_009,bffcdbdd-e612-4e50-a2e0-c135fbb908cd,Adrian Pearson,Tech Republic Party,A brief bio of the candidate.,Key campaign promises or platform.,https://randomuser.me/api/portraits/men/22.jpg,2024-09-16 09:55:24,1,PS45678,regular
aa89e276-fa2e-4e14-becf-973c098dfab3,Martin Morgan,1969-10-08T14:22:42.903Z,male,GB,silverzebra615,martin.morgan@example.com,01914 393607,07064 798591,https://randomuser.me/api/portraits/men/78.jpg,18,DIST_008,23ed8b4e-4267-4307-9992-bb669c776db3,Joe Crawford,Management Party,A brief bio of the candidate.,Key campaign promises or platform.,https://randomuser.me/api/portraits/men/42.jpg,2024-09-16 09:55:25,1,PS34567,regular
15cbf21d-2f36-4b45-8f24-382846e23fed,Ashley Gonzales,1954-02-14T08:40:46.165Z,female,GB,brownduck605,ashley.gonzales@example.com,0161 030 8433,07944 813092,https://randomuser.me/api/portraits/women/29.jpg,11,DIST_008,23ed8b4e-4267-4307-9992-bb669c776db3,Joe Crawford,Management Party,A brief bio of the candidate.,Key campaign promises or platform.,https://randomuser.me/api/portraits/men/42.jpg,2024-09-16 09:55:25,1,PS78901,regular
dc3e5655-4acd-4c49-9717-43badfd0dcc4,Salvador Rice,1956-09-18T00:36:21.596Z,male,GB,bigkoala377,salvador.rice@example.com,017683 85834,07387 380757,https://randomuser.me/api/portraits/men/66.jpg,7,DIST_005,bffcdbdd-e612-4e50-a2e0-c135fbb908cd,Adrian Pearson,Tech Republic Party,A brief bio of the candidate.,Key campaign promises or platform.,https://randomuser.me/api/portraits/men/22.jpg,2024-09-16 09:55:25,1,PS78901,invalid
495f7c02-3452-465f-9e58-80a5aa07ca59,Eliza Medina,1982-04-22T12:12:36.759Z,female,GB,orangeleopard150,eliza.medina@example.com,015396 40234,07819 198973,https://randomuser.me/api/portraits/women/62.jpg,14,DIST_024,23ed8b4e-4267-4307-9992-bb669c776db3,Joe Crawford,Management Party,A brief bio of the candidate.,Key campaign promises or platform.,https://randomuser.me/api/portraits/men/42.jpg,2024-09-16 09:55:25,1,PS56789,invalid
269bd48c-45e4-4173-a548-4950664daafb,Christian Holland,1978-04-21T19:45:28.152Z,male,GB,crazyleopard331,christian.holland@example.com,016974 13357,07139 648849,https://randomuser.me/api/portraits/men/4.jpg,15,DIST_004,23ed8b4e-4267-4307-9992-bb669c776db3,Joe Crawford,Management Party,A brief bio of the candidate.,Key campaign promises or platform.,https://randomuser.me/api/portraits/men/42.jpg,2024-09-16 09:55:26,1,PS67890,invalid
c407d67b-103a-41b8-804d-8ad044b87e09,Robert Ford,1981-03-16T10:08:17.343Z,male,GB,crazyswan599,robert.ford@example.com,017684 68171,07553 336402,https://randomuser.me/api/portraits/men/4.jpg,5,DIST_022,44d7f499-8a3e-4324-902b-71f8d0d6cfdd,Nicky Flores,Savior Party,A brief bio of the candidate.,Key campaign promises or platform.,https://randomuser.me/api/portraits/women/50.jpg,2024-09-16 09:55:26,1,PS90123,regular
120f4f49-4693-4f0f-b6fc-7e60f98b8a2b,Bernard Cunningham,1997-02-16T05:37:13.213Z,male,GB,yellowrabbit547,bernard.cunningham@example.com,016973 37797,07558 976407,https://randomuser.me/api/portraits/men/2.jpg,14,DIST_024,23ed8b4e-4267-4307-9992-bb669c776db3,Joe Crawford,Management Party,A brief bio of the candidate.,Key campaign promises or platform.,https://randomuser.me/api/portraits/men/42.jpg,2024-09-16 09:55:26,1,PS12345,regular
7057db0b-7323-4821-a161-886a33f824eb,Jeffrey Beck,1975-05-16T15:18:12.342Z,male,GB,happycat568,jeffrey.beck@example.com,015242 95098,07491 718545,https://randomuser.me/api/portraits/men/67.jpg,14,DIST_018,23ed8b4e-4267-4307-9992-bb669c776db3,Joe Crawford,Management Party,A brief bio of the candidate.,Key campaign promises or platform.,https://randomuser.me/api/portraits/men/42.jpg,2024-09-16 09:55:26,1,PS34567,regular
ca606870-595c-4832-8038-2452f87e6aef,Rebecca Parker,1963-04-01T10:15:10.508Z,female,GB,lazydog367,rebecca.parker@example.com,016974 56949,07806 900681,https://randomuser.me/api/portraits/women/95.jpg,18,DIST_003,44d7f499-8a3e-4324-902b-71f8d0d6cfdd,Nicky Flores,Savior Party,A brief bio of the candidate.,Key campaign promises or platform.,https://randomuser.me/api/portraits/women/50.jpg,2024-09-16 09:55:26,1,PS23456,invalid
7ee40b5a-64bc-4e80-808e-54072ce1f72c,Jeremy Thompson,1962-03-27T09:43:58.991Z,male,GB,orangetiger427,jeremy.thompson@example.com,0151 816 0333,07740 511971,https://randomuser.me/api/portraits/men/47.jpg,21,DIST_019,23ed8b4e-4267-4307-9992-bb669c776db3,Joe Crawford,Management Party,A brief bio of the candidate.,Key campaign promises or platform.,https://randomuser.me/api/portraits/men/42.jpg,2024-09-16 09:55:27,1,PS56789,regular
6d1f26fa-4631-4a83-a407-7a553a22dad0,Heather Stewart,1964-04-21T21:44:57.524Z,female,GB,heavyladybug668,heather.stewart@example.com,016974 91455,07738 525071,https://randomuser.me/api/portraits/women/20.jpg,15,DIST_014,44d7f499-8a3e-4324-902b-71f8d0d6cfdd,Nicky Flores,Savior Party,A brief bio of the candidate.,Key campaign promises or platform.,https://randomuser.me/api/portraits/women/50.jpg,2024-09-16 09:55:27,1,PS34567,invalid
00f6069a-84ef-4987-a4fb-0b5308a43736,Alex Austin,1963-05-28T21:05:28.410Z,female,GB,sadbear734,alex.austin@example.com,017684 06055,07629 471950,https://randomuser.me/api/portraits/women/0.jpg,17,DIST_002,bffcdbdd-e612-4e50-a2e0-c135fbb908cd,Adrian Pearson,Tech Republic Party,A brief bio of the candidate.,Key campaign promises or platform.,https://randomuser.me/api/portraits/men/22.jpg,2024-09-16 09:55:27,1,PS01234,invalid
58280c05-e7d1-4013-8098-b8ac8b7181a7,Ellie Lowe,1982-01-23T09:37:53.405Z,female,GB,orangepanda605,ellie.lowe@example.com,016977 42535,07129 049022,https://randomuser.me/api/portraits/women/49.jpg,6,DIST_001,bffcdbdd-e612-4e50-a2e0-c135fbb908cd,Adrian Pearson,Tech Republic Party,A brief bio of the candidate.,Key campaign promises or platform.,https://randomuser.me/api/portraits/men/22.jpg,2024-09-16 09:55:27,1,PS78901,regular
f922d683-aabd-430d-8324-6e4032a9f93e,Wade Mills,1997-01-10T19:15:02.905Z,male,GB,blackelephant470,wade.mills@example.com,015394 24561,07753 729024,https://randomuser.me/api/portraits/men/5.jpg,17,DIST_021,23ed8b4e-4267-4307-9992-bb669c776db3,Joe Crawford,Management Party,A brief bio of the candidate.,Key campaign promises or platform.,https://randomuser.me/api/portraits/men/42.jpg,2024-09-16 09:55:27,1,PS89012,invalid
2d55407b-7872-41b9-a318-217e5133dd4d,Claude Stephens,1949-01-14T12:19:24.885Z,male,GB,bigleopard238,claude.stephens@example.com,01727 290652,07289 651460,https://randomuser.me/api/portraits/men/90.jpg,12,DIST_004,23ed8b4e-4267-4307-9992-bb669c776db3,Joe Crawford,Management Party,A brief bio of the candidate.,Key campaign promises or platform.,https://randomuser.me/api/portraits/men/42.jpg,2024-09-16 09:55:28,1,PS89012,regular
10c29820-3dd6-4d1e-b94f-2c419642a570,Bryan Barrett,1990-03-30T21:36:25.395Z,male,GB,crazyzebra267,bryan.barrett@example.com,017683 60050,07014 391141,https://randomuser.me/api/portraits/men/8.jpg,17,DIST_001,44d7f499-8a3e-4324-902b-71f8d0d6cfdd,Nicky Flores,Savior Party,A brief bio of the candidate.,Key campaign promises or platform.,https://randomuser.me/api/portraits/women/50.jpg,2024-09-16 09:55:28,1,PS90123,invalid
5027d5b0-3f7e-4008-9013-07de9ab5b8a1,Ellen Alexander,1993-04-29T11:13:10.897Z,female,GB,bluebird521,ellen.alexander@example.com,01955 009560,07357 120921,https://randomuser.me/api/portraits/women/58.jpg,4,DIST_024,bffcdbdd-e612-4e50-a2e0-c135fbb908cd,Adrian Pearson,Tech Republic Party,A brief bio of the candidate.,Key campaign promises or platform.,https://randomuser.me/api/portraits/men/22.jpg,2024-09-16 09:55:28,1,PS23456,regular
b1b1d77e-d1d6-431a-9e0e-b71a2dd36b44,Megan Burns,1951-09-28T20:40:17.095Z,female,GB,tinypeacock527,megan.burns@example.com,019467 22971,07020 686019,https://randomuser.me/api/portraits/women/17.jpg,9,DIST_009,44d7f499-8a3e-4324-902b-71f8d0d6cfdd,Nicky Flores,Savior Party,A brief bio of the candidate.,Key campaign promises or platform.,https://randomuser.me/api/portraits/women/50.jpg,2024-09-16 09:55:28,1,PS23456,regular
c590ad92-357f-4501-bf76-d5ec2ba14b7a,Olivia Green,1995-02-24T22:08:07.754Z,female,GB,happyswan417,olivia.green@example.com,019467 50769,07477 641392,https://randomuser.me/api/portraits/women/17.jpg,7,DIST_008,bffcdbdd-e612-4e50-a2e0-c135fbb908cd,Adrian Pearson,Tech Republic Party,A brief bio of the candidate.,Key campaign promises or platform.,https://randomuser.me/api/portraits/men/22.jpg,2024-09-16 09:55:28,1,PS90123,regular
d4ad298e-2f64-4857-ab59-185406e38d88,Ryan Freeman,1975-06-19T00:54:14.721Z,male,GB,goldenmeercat204,ryan.freeman@example.com,024 6677 5928,07082 684004,https://randomuser.me/api/portraits/men/29.jpg,15,DIST_008,bffcdbdd-e612-4e50-a2e0-c135fbb908cd,Adrian Pearson,Tech Republic Party,A brief bio of the candidate.,Key campaign promises or platform.,https://randomuser.me/api/portraits/men/22.jpg,2024-09-16 09:55:29,1,PS12233,regular
e127fb44-45d1-49af-b192-16d7c22c3d86,Susanna Caldwell,1992-10-28T19:04:43.084Z,female,GB,blackcat463,susanna.caldwell@example.com,015395 01816,07715 319895,https://randomuser.me/api/portraits/women/73.jpg,13,DIST_005,bffcdbdd-e612-4e50-a2e0-c135fbb908cd,Adrian Pearson,Tech Republic Party,A brief bio of the candidate.,Key campaign promises or platform.,https://randomuser.me/api/portraits/men/22.jpg,2024-09-16 09:55:29,1,PS89012,regular
6a794abb-65cb-4ab2-ba17-5710be21c2ca,Gerry Morris,1971-07-04T15:55:57.610Z,male,GB,beautifulladybug414,gerry.morris@example.com,013873 52572,07703 360356,https://randomuser.me/api/portraits/men/2.jpg,21,DIST_024,44d7f499-8a3e-4324-902b-71f8d0d6cfdd,Nicky Flores,Savior Party,A brief bio of the candidate.,Key campaign promises or platform.,https://randomuser.me/api/portraits/women/50.jpg,2024-09-16 09:55:29,1,PS34567,invalid
64501ebc-0ba7-4105-94b8-840ca4252a07,Hanna Foster,1945-05-16T06:49:42.865Z,female,GB,lazyleopard347,hanna.foster@example.com,015396 40064,07855 095701,https://randomuser.me/api/portraits/women/64.jpg,6,DIST_004,bffcdbdd-e612-4e50-a2e0-c135fbb908cd,Adrian Pearson,Tech Republic Party,A brief bio of the candidate.,Key campaign promises or platform.,https://randomuser.me/api/portraits/men/22.jpg,2024-09-16 09:55:29,1,PS89012,regular
c0e1b6d2-f1c9-4ba8-b717-ca20623ced52,Rebecca Bell,1954-03-27T05:31:36.034Z,female,GB,heavyrabbit667,rebecca.bell@example.com,015242 49465,07949 039052,https://randomuser.me/api/portraits/women/42.jpg,21,DIST_022,bffcdbdd-e612-4e50-a2e0-c135fbb908cd,Adrian Pearson,Tech Republic Party,A brief bio of the candidate.,Key campaign promises or platform.,https://randomuser.me/api/portraits/men/22.jpg,2024-09-16 09:55:30,1,PS12345,regular
a6ccfeb5-772b-4c88-9988-327a17fbf9b6,Martin Henderson,1955-02-16T18:23:13.891Z,male,GB,orangeleopard311,martin.henderson@example.com,01049 79573,07984 112630,https://randomuser.me/api/portraits/men/63.jpg,12,DIST_024,23ed8b4e-4267-4307-9992-bb669c776db3,Joe Crawford,Management Party,A brief bio of the candidate.,Key campaign promises or platform.,https://randomuser.me/api/portraits/men/42.jpg,2024-09-16 09:55:30,1,PS23456,invalid
1eedb3da-7109-4cbc-b549-ff1d8dd48e5a,Brennan Turner,1999-12-29T20:09:01.030Z,male,GB,brownmeercat949,brennan.turner@example.com,016977 46988,07294 205953,https://randomuser.me/api/portraits/men/82.jpg,21,DIST_018,44d7f499-8a3e-4324-902b-71f8d0d6cfdd,Nicky Flores,Savior Party,A brief bio of the candidate.,Key campaign promises or platform.,https://randomuser.me/api/portraits/women/50.jpg,2024-09-16 09:55:31,1,PS90123,regular
368fa6fd-bc92-4ef3-94cb-119fe6a431e8,Carolyn Hayes,1979-10-24T07:30:10.980Z,female,GB,sadbutterfly160,carolyn.hayes@example.com,01181 570252,07274 331498,https://randomuser.me/api/portraits/women/89.jpg,2,DIST_003,23ed8b4e-4267-4307-9992-bb669c776db3,Joe Crawford,Management Party,A brief bio of the candidate.,Key campaign promises or platform.,https://randomuser.me/api/portraits/men/42.jpg,2024-09-16 09:55:32,1,PS90123,invalid
